Date,Energy Source,Value,Generation (TWh)
2015-12-01,Bioenergy,11112.88,11.112879999999999
2015-12-01,Clean,244658.83000000002,244.65883000000002
2015-12-01,Coal,178990.16,178.99016
2015-12-01,Fossil,405101.27999999997,405.10128
2015-12-01,Gas,219553.36,219.55336
2015-12-01,Gas and Other Fossil,226111.11,226.11111
2015-12-01,Hydro,45769.72,45.76972
2015-12-01,"Hydro, Bioenergy and Other Renewables",60233.6,60.233599999999996
2015-12-01,Nuclear,139267.31,139.26731
2015-12-01,Other Fossil,6557.75,6.55775
2015-12-01,Other Renewables,3351.0,3.351
2015-12-01,Renewables,105391.52,105.39152
2015-12-01,Solar,4961.18,4.961180000000001
2015-12-01,Total Generation,649760.1,649.7601
2015-12-01,Wind,40196.74,40.19674
2015-12-01,Wind and Solar,45157.92,45.15792
2016-01-01,Bioenergy,10789.630000000001,10.78963
2016-01-01,Clean,251525.61000000002,251.52561000000003
2016-01-01,Coal,226918.75,226.91875
2016-01-01,Fossil,454482.94,454.48294
2016-01-01,Gas,220087.49,220.08749
2016-01-01,Gas and Other Fossil,227564.19,227.56419
2016-01-01,Hydro,50605.56,50.60556
2016-01-01,"Hydro, Bioenergy and Other Renewables",64612.49,64.61249
2016-01-01,Nuclear,145049.53,145.04953
2016-01-01,Other Fossil,7476.7,7.4767
2016-01-01,Other Renewables,3217.3,3.2173000000000003
2016-01-01,Renewables,106476.08,106.47608
2016-01-01,Solar,4930.8099999999995,4.930809999999999
2016-01-01,Total Generation,706008.55,706.00855
2016-01-01,Wind,36932.780000000006,36.93278000000001
2016-01-01,Wind and Solar,41863.59,41.863589999999995
2016-02-01,Bioenergy,10229.359999999999,10.229359999999998
2016-02-01,Clean,239092.08000000002,239.09208
2016-02-01,Coal,185409.64,185.40964000000002
2016-02-01,Fossil,389307.69,389.30769
2016-02-01,Gas,197104.34,197.10434
2016-02-01,Gas and Other Fossil,203898.05,203.89804999999998
2016-02-01,Hydro,47480.94,47.480940000000004
2016-02-01,"Hydro, Bioenergy and Other Renewables",60767.13,60.767129999999995
2016-02-01,Nuclear,131276.27,131.27626999999998
2016-02-01,Other Fossil,6793.71,6.79371
2016-02-01,Other Renewables,3056.83,3.0568299999999997
2016-02-01,Renewables,107815.81,107.81581
2016-02-01,Solar,6772.25,6.77225
2016-02-01,Total Generation,628399.77,628.39977
2016-02-01,Wind,40276.43,40.27643
2016-02-01,Wind and Solar,47048.68,47.04868
2016-03-01,Bioenergy,10424.09,10.42409
2016-03-01,Clean,252071.76,252.07176
2016-03-01,Coal,144345.04,144.34504
2016-03-01,Fossil,358437.33,358.43733000000003
2016-03-01,Gas,207779.87,207.77987
2016-03-01,Gas and Other Fossil,214092.29,214.09229000000002
2016-03-01,Hydro,54011.590000000004,54.011590000000005
2016-03-01,"Hydro, Bioenergy and Other Renewables",67627.03,67.62703
2016-03-01,Nuclear,132297.8,132.2978
2016-03-01,Other Fossil,6312.42,6.31242
2016-03-01,Other Renewables,3191.35,3.19135
2016-03-01,Renewables,119773.95999999999,119.77395999999999
2016-03-01,Solar,8268.12,8.268120000000001
2016-03-01,Total Generation,610509.09,610.50909
2016-03-01,Wind,43878.81,43.878809999999994
2016-03-01,Wind and Solar,52146.93,52.14693
2016-04-01,Bioenergy,9557.0,9.557
2016-04-01,Clean,239611.05,239.61104999999998
2016-04-01,Coal,144225.73,144.22573
2016-04-01,Fossil,348116.52999999997,348.11652999999995
2016-04-01,Gas,197751.9,197.7519
2016-04-01,Gas and Other Fossil,203890.78999999998,203.89078999999998
2016-04-01,Hydro,50852.28,50.85228
2016-04-01,"Hydro, Bioenergy and Other Renewables",63401.909999999996,63.401909999999994
2016-04-01,Nuclear,125463.69,125.46369
2016-04-01,Other Fossil,6138.889999999999,6.138889999999999
2016-04-01,Other Renewables,2992.63,2.99263
2016-04-01,Renewables,114147.36,114.14736
2016-04-01,Solar,9146.83,9.14683
2016-04-01,Total Generation,587727.57,587.7275699999999
2016-04-01,Wind,41598.62,41.598620000000004
2016-04-01,Wind and Solar,50745.45,50.74545
2016-05-01,Bioenergy,10192.28,10.19228
2016-05-01,Clean,245204.98,245.20498
2016-05-01,Coal,163389.02,163.38902
2016-05-01,Fossil,390703.33999999997,390.70333999999997
2016-05-01,Gas,220860.36,220.86036
2016-05-01,Gas and Other Fossil,227314.31,227.31431
2016-05-01,Hydro,50331.340000000004,50.331340000000004
2016-05-01,"Hydro, Bioenergy and Other Renewables",63767.78,63.76778
2016-05-01,Nuclear,133152.99000000002,133.15299000000002
2016-05-01,Other Fossil,6453.95,6.45395
2016-05-01,Other Renewables,3244.16,3.24416
2016-05-01,Renewables,112051.99,112.05199
2016-05-01,Solar,10588.41,10.58841
2016-05-01,Total Generation,635908.3099999999,635.9083099999999
2016-05-01,Wind,37695.8,37.695800000000006
2016-05-01,Wind and Solar,48284.21,48.28421
2016-06-01,Bioenergy,10416.05,10.416049999999998
2016-06-01,Clean,236633.08000000002,236.63308
2016-06-01,Coal,232068.79,232.06879
2016-06-01,Fossil,501239.89,501.23989
2016-06-01,Gas,262790.49000000005,262.79049000000003
2016-06-01,Gas and Other Fossil,269171.08999999997,269.17109
2016-06-01,Hydro,45479.13,45.47913
2016-06-01,"Hydro, Bioenergy and Other Renewables",58891.95,58.891949999999994
2016-06-01,Nuclear,134350.65000000002,134.35065000000003
2016-06-01,Other Fossil,6380.6,6.3806
2016-06-01,Other Renewables,2996.77,2.99677
2016-06-01,Renewables,102282.43000000001,102.28243
2016-06-01,Solar,10783.6,10.7836
2016-06-01,Total Generation,737872.96,737.8729599999999
2016-06-01,Wind,32606.88,32.606880000000004
2016-06-01,Wind and Solar,43390.479999999996,43.39048
2016-07-01,Bioenergy,10996.23,10.996229999999999
2016-07-01,Clean,243292.51,243.29251000000002
2016-07-01,Coal,272632.91,272.63291
2016-07-01,Fossil,582878.08,582.87808
2016-07-01,Gas,303107.76,303.10776
2016-07-01,Gas and Other Fossil,310245.17000000004,310.24517000000003
2016-07-01,Hydro,41342.84,41.342839999999995
2016-07-01,"Hydro, Bioenergy and Other Renewables",55485.99,55.48599
2016-07-01,Nuclear,140698.69,140.69869
2016-07-01,Other Fossil,7137.42,7.13742
2016-07-01,Other Renewables,3146.92,3.14692
2016-07-01,Renewables,102593.81999999999,102.59382
2016-07-01,Solar,11871.09,11.87109
2016-07-01,Total Generation,826170.6,826.1705999999999
2016-07-01,Wind,35236.74,35.23674
2016-07-01,Wind and Solar,47107.829999999994,47.10782999999999
2016-08-01,Bioenergy,11165.11,11.16511
2016-08-01,Clean,233753.34,233.75334
2016-08-01,Coal,271269.46,271.26946000000004
2016-08-01,Fossil,587915.87,587.91587
2016-08-01,Gas,309519.34,309.51934
2016-08-01,Gas and Other Fossil,316646.42,316.64642
2016-08-01,Hydro,37334.98,37.33498
2016-08-01,"Hydro, Bioenergy and Other Renewables",51718.44,51.71844
2016-08-01,Nuclear,143052.82,143.05282
2016-08-01,Other Fossil,7127.08,7.12708
2016-08-01,Other Renewables,3218.35,3.21835
2016-08-01,Renewables,90700.52,90.70052
2016-08-01,Solar,11803.44,11.80344
2016-08-01,Total Generation,821669.22,821.66922
2016-08-01,Wind,27178.64,27.178639999999998
2016-08-01,Wind and Solar,38982.08,38.98208
2016-09-01,Bioenergy,10327.97,10.327969999999999
2016-09-01,Clean,219259.16,219.25916
2016-09-01,Coal,228275.57,228.27557000000002
2016-09-01,Fossil,485738.86,485.73886
2016-09-01,Gas,251205.49000000002,251.20549000000003
2016-09-01,Gas and Other Fossil,257463.29,257.46329000000003
2016-09-01,Hydro,31304.67,31.304669999999998
2016-09-01,"Hydro, Bioenergy and Other Renewables",44830.41,44.83041
2016-09-01,Nuclear,130896.35,130.89635
2016-09-01,Other Fossil,6257.8,6.2578000000000005
2016-09-01,Other Renewables,3197.77,3.19777
2016-09-01,Renewables,88362.81,88.36281
2016-09-01,Solar,10725.09,10.72509
2016-09-01,Total Generation,704998.0199999999,704.9980199999999
2016-09-01,Wind,32807.31,32.80731
2016-09-01,Wind and Solar,43532.4,43.5324
2016-10-01,Bioenergy,9738.359999999999,9.738359999999998
2016-10-01,Clean,218139.49,218.13949
2016-10-01,Coal,198387.9,198.3879
2016-10-01,Fossil,410089.12,410.08912
2016-10-01,Gas,205795.99,205.79599
2016-10-01,Gas and Other Fossil,211701.22999999998,211.70122999999998
2016-10-01,Hydro,33556.15,33.55615
2016-10-01,"Hydro, Bioenergy and Other Renewables",46530.72,46.53072
2016-10-01,Nuclear,121466.68,121.46668
2016-10-01,Other Fossil,5905.24,5.90524
2016-10-01,Other Renewables,3236.21,3.2362100000000003
2016-10-01,Renewables,96672.81,96.67281
2016-10-01,Solar,9471.27,9.47127
2016-10-01,Total Generation,628228.62,628.22862
2016-10-01,Wind,40670.82,40.67082
2016-10-01,Wind and Solar,50142.090000000004,50.14209
2016-11-01,Bioenergy,10564.91,10.56491
2016-11-01,Clean,227491.01,227.49101000000002
2016-11-01,Coal,173880.92,173.88092
2016-11-01,Fossil,368116.62,368.11662
2016-11-01,Gas,187883.69999999998,187.88369999999998
2016-11-01,Gas and Other Fossil,194235.71,194.23570999999998
2016-11-01,Hydro,36402.72,36.40272
2016-11-01,"Hydro, Bioenergy and Other Renewables",50287.509999999995,50.28751
2016-11-01,Nuclear,130357.56999999999,130.35756999999998
2016-11-01,Other Fossil,6352.01,6.35201
2016-11-01,Other Renewables,3319.88,3.31988
2016-11-01,Renewables,97133.44,97.13344000000001
2016-11-01,Solar,8034.65,8.03465
2016-11-01,Total Generation,595607.64,595.6076400000001
2016-11-01,Wind,38811.28,38.81128
2016-11-01,Wind and Solar,46845.93,46.84593
2016-12-01,Bioenergy,11119.869999999999,11.119869999999999
2016-12-01,Clean,254947.4,254.9474
2016-12-01,Coal,237493.72,237.49372
2016-12-01,Fossil,436894.64,436.89464000000004
2016-12-01,Gas,192727.19999999998,192.72719999999998
2016-12-01,Gas and Other Fossil,199400.92,199.40092
2016-12-01,Hydro,43549.770000000004,43.54977
2016-12-01,"Hydro, Bioenergy and Other Renewables",58164.39,58.16439
2016-12-01,Nuclear,143324.86,143.32485999999997
2016-12-01,Other Fossil,6673.72,6.67372
2016-12-01,Other Renewables,3494.75,3.49475
2016-12-01,Renewables,111622.54000000001,111.62254000000001
2016-12-01,Solar,7167.12,7.16712
2016-12-01,Total Generation,691842.04,691.84204
2016-12-01,Wind,46291.03,46.29103
2016-12-01,Wind and Solar,53458.15,53.45815
2017-01-01,Bioenergy,10799.17,10.79917
2017-01-01,Clean,261570.16,261.57016
2017-01-01,Coal,230925.03,230.92503
2017-01-01,Fossil,429542.39,429.54239
2017-01-01,Gas,191675.19,191.67519000000001
2017-01-01,Gas and Other Fossil,198617.36000000002,198.61736000000002
2017-01-01,Hydro,52386.18,52.38618
2017-01-01,"Hydro, Bioenergy and Other Renewables",66562.25,66.56225
2017-01-01,Nuclear,146241.24,146.24124
2017-01-01,Other Fossil,6942.17,6.94217
2017-01-01,Other Renewables,3376.9,3.3769
2017-01-01,Renewables,115328.92,115.32892
2017-01-01,Solar,7153.9,7.153899999999999
2017-01-01,Total Generation,691112.55,691.11255
2017-01-01,Wind,41612.770000000004,41.612770000000005
2017-01-01,Wind and Solar,48766.67,48.76667
2017-02-01,Bioenergy,9765.27,9.765270000000001
2017-02-01,Clean,239106.82,239.10682
2017-02-01,Coal,173820.15,173.82014999999998
2017-02-01,Fossil,346008.87,346.00887
2017-02-01,Gas,165980.83,165.98083
2017-02-01,Gas and Other Fossil,172188.72,172.18872
2017-02-01,Hydro,46748.880000000005,46.74888000000001
2017-02-01,"Hydro, Bioenergy and Other Renewables",59506.24,59.50624
2017-02-01,Nuclear,127120.71,127.12071
2017-02-01,Other Fossil,6207.89,6.20789
2017-02-01,Other Renewables,2992.09,2.99209
2017-02-01,Renewables,111986.11,111.98611
2017-02-01,Solar,8284.26,8.28426
2017-02-01,Total Generation,585115.6900000001,585.1156900000001
2017-02-01,Wind,44195.61,44.19561
2017-02-01,Wind and Solar,52479.869999999995,52.47987
2017-03-01,Bioenergy,10606.75,10.60675
2017-03-01,Clean,266803.88,266.80388
2017-03-01,Coal,179048.94,179.04894000000002
2017-03-01,Fossil,376304.92,376.30492
2017-03-01,Gas,190617.59,190.61759
2017-03-01,Gas and Other Fossil,197255.97,197.25597
2017-03-01,Hydro,58185.75,58.18575
2017-03-01,"Hydro, Bioenergy and Other Renewables",72148.93000000001,72.14893000000001
2017-03-01,Nuclear,130186.37999999999,130.18637999999999
2017-03-01,Other Fossil,6638.38,6.63838
2017-03-01,Other Renewables,3356.4300000000003,3.3564300000000005
2017-03-01,Renewables,136617.5,136.6175
2017-03-01,Solar,12987.23,12.98723
2017-03-01,Total Generation,643108.79,643.10879
2017-03-01,Wind,51481.34,51.481339999999996
2017-03-01,Wind and Solar,64468.57,64.46857
2017-04-01,Bioenergy,9776.16,9.776159999999999
2017-04-01,Clean,249386.43,249.38643
2017-04-01,Coal,162981.59999999998,162.9816
2017-04-01,Fossil,346666.24,346.66624
2017-04-01,Gas,177388.85,177.38885000000002
2017-04-01,Gas and Other Fossil,183684.64,183.68464
2017-04-01,Hydro,57943.520000000004,57.94352000000001
2017-04-01,"Hydro, Bioenergy and Other Renewables",70911.23,70.91122999999999
2017-04-01,Nuclear,113486.71,113.48671
2017-04-01,Other Fossil,6295.79,6.29579
2017-04-01,Other Renewables,3191.5499999999997,3.19155
2017-04-01,Renewables,135899.72,135.89972
2017-04-01,Solar,14217.82,14.21782
2017-04-01,Total Generation,596052.6699999999,596.0526699999999
2017-04-01,Wind,50770.67,50.770669999999996
2017-04-01,Wind and Solar,64988.49,64.98849
2017-05-01,Bioenergy,10076.55,10.07655
2017-05-01,Clean,262793.0,262.793
2017-05-01,Coal,185873.07,185.87307
2017-05-01,Fossil,389198.26,389.19826
2017-05-01,Gas,196492.31,196.49231
2017-05-01,Gas and Other Fossil,203325.19,203.32519
2017-05-01,Hydro,64369.96,64.36996
2017-05-01,"Hydro, Bioenergy and Other Renewables",77582.45,77.58245
2017-05-01,Nuclear,122625.51,122.62550999999999
2017-05-01,Other Fossil,6832.88,6.83288
2017-05-01,Other Renewables,3135.94,3.13594
2017-05-01,Renewables,140167.49000000002,140.16749000000002
2017-05-01,Solar,16431.28,16.431279999999997
2017-05-01,Total Generation,651991.26,651.99126
2017-05-01,Wind,46153.76,46.153760000000005
2017-05-01,Wind and Solar,62585.04,62.58504
2017-06-01,Bioenergy,10467.039999999999,10.467039999999999
2017-06-01,Clean,265103.47,265.10346999999996
2017-06-01,Coal,215343.3,215.3433
2017-06-01,Fossil,457040.51,457.04051
2017-06-01,Gas,235037.38,235.03738
2017-06-01,Gas and Other Fossil,241697.22,241.69722
2017-06-01,Hydro,60016.67,60.01667
2017-06-01,"Hydro, Bioenergy and Other Renewables",73555.54000000001,73.55554000000001
2017-06-01,Nuclear,134021.56,134.02156
2017-06-01,Other Fossil,6659.84,6.65984
2017-06-01,Other Renewables,3071.83,3.07183
2017-06-01,Renewables,131081.91,131.08191
2017-06-01,Solar,17218.829999999998,17.218829999999997
2017-06-01,Total Generation,722143.99,722.14399
2017-06-01,Wind,40307.54,40.30754
2017-06-01,Wind and Solar,57526.37,57.52637
2017-07-01,Bioenergy,11053.36,11.053360000000001
2017-07-01,Clean,257147.12,257.14712
2017-07-01,Coal,255691.25,255.69125
2017-07-01,Fossil,557035.78,557.03578
2017-07-01,Gas,294457.68,294.45768
2017-07-01,Gas and Other Fossil,301344.52,301.34452000000005
2017-07-01,Hydro,51677.51,51.677510000000005
2017-07-01,"Hydro, Bioenergy and Other Renewables",65996.25,65.99625
2017-07-01,Nuclear,142628.43,142.62842999999998
2017-07-01,Other Fossil,6886.84,6.88684
2017-07-01,Other Renewables,3265.38,3.26538
2017-07-01,Renewables,114518.69,114.51869
2017-07-01,Solar,16262.23,16.26223
2017-07-01,Total Generation,814182.89,814.18289
2017-07-01,Wind,32260.21,32.26021
2017-07-01,Wind and Solar,48522.439999999995,48.522439999999996
2017-08-01,Bioenergy,11150.94,11.15094
2017-08-01,Clean,245393.08,245.39308
2017-08-01,Coal,239200.59,239.20059
2017-08-01,Fossil,529538.77,529.53877
2017-08-01,Gas,283006.8,283.0068
2017-08-01,Gas and Other Fossil,290338.18,290.33817999999997
2017-08-01,Hydro,42791.229999999996,42.79123
2017-08-01,"Hydro, Bioenergy and Other Renewables",57158.89,57.15889
2017-08-01,Nuclear,144768.47,144.76847
2017-08-01,Other Fossil,7331.39,7.331390000000001
2017-08-01,Other Renewables,3216.72,3.2167199999999996
2017-08-01,Renewables,100624.61,100.62461
2017-08-01,Solar,15688.59,15.68859
2017-08-01,Total Generation,774931.86,774.93186
2017-08-01,Wind,27777.13,27.77713
2017-08-01,Wind and Solar,43465.72,43.465720000000005
2017-09-01,Bioenergy,9988.58,9.98858
2017-09-01,Clean,236767.48,236.76748
2017-09-01,Coal,196487.73,196.48773
2017-09-01,Fossil,439293.13,439.29313
2017-09-01,Gas,236338.64,236.33864000000003
2017-09-01,Gas and Other Fossil,242805.4,242.8054
2017-09-01,Hydro,37091.479999999996,37.09148
2017-09-01,"Hydro, Bioenergy and Other Renewables",50190.16,50.190160000000006
2017-09-01,Nuclear,136195.84999999998,136.19584999999998
2017-09-01,Other Fossil,6466.76,6.46676
2017-09-01,Other Renewables,3110.1,3.1101
2017-09-01,Renewables,100571.63,100.57163
2017-09-01,Solar,14555.58,14.555579999999999
2017-09-01,Total Generation,676060.61,676.06061
2017-09-01,Wind,35825.89,35.82589
2017-09-01,Wind and Solar,50381.47,50.38147
2017-10-01,Bioenergy,10062.22,10.06222
2017-10-01,Clean,241421.19,241.42119
2017-10-01,Coal,179551.03,179.55103
2017-10-01,Fossil,399466.88,399.46688
2017-10-01,Gas,213713.93000000002,213.71393000000003
2017-10-01,Gas and Other Fossil,219915.85,219.91585
2017-10-01,Hydro,34470.37,34.47037
2017-10-01,"Hydro, Bioenergy and Other Renewables",47435.43,47.435430000000004
2017-10-01,Nuclear,131989.57,131.98957000000001
2017-10-01,Other Fossil,6201.92,6.20192
2017-10-01,Other Renewables,2902.84,2.9028400000000003
2017-10-01,Renewables,109431.62,109.43162
2017-10-01,Solar,13258.800000000001,13.2588
2017-10-01,Total Generation,640888.07,640.88807
2017-10-01,Wind,48737.39,48.73739
2017-10-01,Wind and Solar,61996.19,61.996190000000006
2017-11-01,Bioenergy,10461.86,10.46186
2017-11-01,Clean,240420.23,240.42023
2017-11-01,Coal,181972.68,181.97268
2017-11-01,Fossil,378414.49,378.41449
2017-11-01,Gas,190111.94999999998,190.11194999999998
2017-11-01,Gas and Other Fossil,196441.8,196.4418
2017-11-01,Hydro,38820.490000000005,38.82049000000001
2017-11-01,"Hydro, Bioenergy and Other Renewables",52433.26,52.433260000000004
2017-11-01,Nuclear,133235.72999999998,133.23573
2017-11-01,Other Fossil,6329.85,6.32985
2017-11-01,Other Renewables,3150.91,3.1509099999999997
2017-11-01,Renewables,107184.5,107.1845
2017-11-01,Solar,9521.51,9.521510000000001
2017-11-01,Total Generation,618834.71,618.83471
2017-11-01,Wind,45229.729999999996,45.229729999999996
2017-11-01,Wind and Solar,54751.24,54.751239999999996
2017-12-01,Bioenergy,11259.03,11.259030000000001
2017-12-01,Clean,258554.11,258.55411
2017-12-01,Coal,213090.74,213.09073999999998
2017-12-01,Fossil,445086.21,445.08621
2017-12-01,Gas,223104.55,223.10455
2017-12-01,Gas and Other Fossil,231995.46,231.99545999999998
2017-12-01,Hydro,43183.85,43.18385
2017-12-01,"Hydro, Bioenergy and Other Renewables",57756.46,57.75646
2017-12-01,Nuclear,147399.17,147.39917000000003
2017-12-01,Other Fossil,8890.91,8.89091
2017-12-01,Other Renewables,3313.58,3.31358
2017-12-01,Renewables,111154.94,111.15494
2017-12-01,Solar,8997.119999999999,8.997119999999999
2017-12-01,Total Generation,703640.3099999999,703.6403099999999
2017-12-01,Wind,44401.36,44.401360000000004
2017-12-01,Wind and Solar,53398.48,53.398480000000006
2018-01-01,Bioenergy,11005.210000000001,11.005210000000002
2018-01-01,Clean,273622.35,273.62235
2018-01-01,Coal,238568.19,238.56819000000002
2018-01-01,Fossil,475725.18,475.72517999999997
2018-01-01,Gas,220976.68,220.97668
2018-01-01,Gas and Other Fossil,237156.99,237.15698999999998
2018-01-01,Hydro,49033.51,49.03351
2018-01-01,"Hydro, Bioenergy and Other Renewables",63250.54,63.25054
2018-01-01,Nuclear,149298.1,149.2981
2018-01-01,Other Fossil,16180.31,16.18031
2018-01-01,Other Renewables,3211.82,3.2118200000000003
2018-01-01,Renewables,124324.24,124.32424
2018-01-01,Solar,9876.06,9.876059999999999
2018-01-01,Total Generation,749347.52,749.34752
2018-01-01,Wind,51197.64,51.19764
2018-01-01,Wind and Solar,61073.700000000004,61.0737
2018-02-01,Bioenergy,9902.01,9.90201
2018-02-01,Clean,249411.81,249.41181
2018-02-01,Coal,164197.84,164.19783999999999
2018-02-01,Fossil,367907.19,367.90719
2018-02-01,Gas,197352.37,197.35237
2018-02-01,Gas and Other Fossil,203709.35,203.70935
2018-02-01,Hydro,49174.240000000005,49.174240000000005
2018-02-01,"Hydro, Bioenergy and Other Renewables",62126.48,62.12648
2018-02-01,Nuclear,129580.09,129.58008999999998
2018-02-01,Other Fossil,6356.98,6.356979999999999
